,Country Name,Indicator Name,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
172376,Finland,"Population ages 60-64, female (% of female population)",5.295989169,5.227949606,5.110708943,4.966447295,4.86096222,4.801391805,4.798542576,4.886516754,5.03133304,5.073878855,5.198321128,5.281820165,5.219172984,5.236425861,5.4652603,5.808480186,6.266460967,6.826625473,7.23328306,7.444764614,7.40071623,7.255323622,7.098701592,6.956838348,6.86648517,6.824345503,6.77431392,6.683577527,6.596250953,6.529184633,6.477871121,6.44271614
172377,Finland,"Population ages 60-64, male (% of male population)",4.84706556,4.830425551,4.753758118,4.662941645,4.612494486,4.577858487,4.589996655,4.699546765,4.850049334,4.893228749,5.032855967,5.138640025,5.096908786,5.147912,5.419941142,5.793910342,6.268328276,6.830617512,7.23975273,7.446210854,7.39034471,7.241544945,7.072733329,6.892357728,6.762843345,6.701483952,6.63922394,6.54624437,6.481369043,6.433719301,6.386393838,6.368514193
172378,Finland,Population ages 65 and above (% of total population),13.5427657,13.68811855,13.83359271,14.01464875,14.21847307,14.40033243,14.55221532,14.66468369,14.77225495,14.91885277,15.07954169,15.24843645,15.45948975,15.72425074,15.93722235,16.23496641,16.48791411,16.63078692,16.88104008,17.26026736,17.82220518,18.45005739,19.07255025,19.66451336,20.20729776,20.68212386,21.14393617,21.61328854,22.0597926,22.49009308,22.89150707,23.27471096
172379,Finland,"Population ages 65 and above, female",436621,441969,446755,452266,458401,463396,467299,470158,472814,476224,479992,484075,489094,496141,502353,510982,518637,523236,530917,542184,558589,577126,595614,613105,628885,642861,656457,669839,682817,695639,708072,720565
172380,Finland,"Population ages 65 and above, female (% of female population)",16.92880705,17.05208852,17.16468386,17.31194437,17.48852638,17.62997143,17.73426075,17.80282441,17.86954601,17.97062204,18.08204156,18.20294286,18.3587978,18.5773728,18.75237507,19.00822388,19.21983124,19.3136001,19.5155119,19.84875182,20.3660525,20.95336315,21.53780702,22.09092671,22.59877849,23.05510546,23.50818626,23.97168194,24.42284838,24.85766677,25.25663909,25.63283095
172381,Finland,"Population ages 65 and above, male",242379,248185,254117,260846,267849,274560,280661,285586,290243,296007,302336,308935,316812,325950,333729,343995,353363,360424,370340,383545,401719,421754,441736,460875,478380,493684,508196,522248,535238,547960,560350,572783
172382,Finland,"Population ages 65 and above, male (% of male population)",9.955648437,10.12951103,10.31447177,10.53547545,10.77152852,10.99946759,11.20479927,11.36625588,11.51962127,11.71750399,11.93359574,12.15669061,12.42919788,12.74487206,12.9996241,13.34320258,13.64191239,13.83988767,14.14383682,14.57362055,15.1848706,15.85761272,16.5225508,17.1574981,17.73944077,18.2377545,18.71290689,19.19157769,19.63603532,20.06406037,20.46935211,20.8604886
172383,Finland,"Population ages 65 and above, total",678999,690154,700872,713112,726250,737956,747960,755744,763057,772231,782328,793010,805905,822091,836082,854977,872000,883660,901257,925729,960309,998881,1037351,1073980,1107265,1136545,1164653,1192086,1218055,1243599,1268422,1293348
172384,Finland,"Population ages 65-69, female (% of female population)",5.065570313,5.032208457,4.999388168,4.992533104,5.000991901,4.978182668,4.932714069,4.837519058,4.714790155,4.62693782,4.577719404,4.582318036,4.671477473,4.808572421,4.845259151,4.960740568,5.031909307,4.962137361,4.971899962,5.183931245,5.507559356,5.940207263,6.470651837,6.861228234,7.071279492,7.043312009,6.923933086,6.797292807,6.682005274,6.607603029,6.577800913,6.54152309
172385,Finland,"Population ages 65-69, male (% of male population)",3.829932828,3.925409486,4.019435283,4.102714161,4.170947753,4.216607797,4.231776187,4.18681177,4.126649791,4.105918189,4.099141024,4.125428353,4.234307309,4.378151413,4.421890733,4.554384857,4.647448519,4.600982522,4.641767582,4.885029246,5.227082351,5.658605549,6.170110143,6.552963017,6.75572345,6.718773147,6.601720025,6.474621596,6.338821591,6.245346286,6.214293066,6.183018878
172386,Finland,"Population ages 70-74, female (% of female population)",4.168921874,4.261223287,4.348560235,4.498204136,4.590879091,4.581059486,4.573424405,4.564813179,4.580017075,4.608617162,4.605238498,4.578971316,4.50102409,4.391147124,4.310723269,4.265779334,4.271281549,4.353049959,4.479280886,4.512276422,4.61877993,4.681403241,4.613677801,4.626073835,4.831262991,5.145685978,5.567458798,6.087265696,6.47769717,6.688504942,6.668376791,6.566407671
172387,Finland,"Population ages 70-74, male (% of male population)",2.57886388,2.650787545,2.7347965,2.879349553,3.009615504,3.101668183,3.20767605,3.312380303,3.400670434,3.476196414,3.537660816,3.569369004,3.551841125,3.522877078,3.527747102,3.536345204,3.567692046,3.669665586,3.79849035,3.838552103,3.957573545,4.045285388,4.012477345,4.058254599,4.28602843,4.601936611,4.999067465,5.47576135,5.837236528,6.033483857,6.023453895,5.943593499
172388,Finland,"Population ages 75-79, female (% of female population)",3.57143411,3.502989166,3.464025909,3.384820432,3.377250375,3.499142772,3.602991279,3.702336346,3.850084413,3.950714977,3.96485919,3.975207948,3.986961311,4.022661086,4.068923194,4.080823374,4.065698968,4.000631198,3.907631028,3.84276325,3.810924587,3.821850421,3.896743529,4.013426852,4.050194912,4.159269755,4.231647569,4.185992747,4.212119884,4.411066052,4.712444794,5.109384234
172389,Finland,"Population ages 75-79, male (% of male population)",1.89469646,1.847825311,1.822230313,1.783975782,1.789088648,1.867066156,1.939831896,2.022503347,2.145293507,2.260672672,2.351309384,2.447727529,2.546688938,2.639567372,2.719241354,2.789072952,2.834773343,2.835498829,2.824615904,2.83776726,2.855747481,2.896362298,2.994760959,3.112759346,3.155949062,3.269357156,3.359684267,3.351332123,3.410499608,3.62017087,3.904881326,4.261187338
172390,Finland,"Population ages 80 and above, female (% of female population)",4.122880751,4.25566761,4.352709552,4.4363867,4.519405012,4.571586509,4.625130998,4.698155827,4.724654365,4.784352083,4.934224467,5.066445558,5.199334928,5.35499217,5.527469459,5.700880605,5.850941418,5.99778158,6.156700027,6.309780904,6.428788629,6.509902221,6.556733852,6.590197792,6.646041098,6.706837723,6.785146806,6.901130693,7.051026056,7.150492746,7.298016595,7.415515955
172391,Finland,"Population ages 80 and above, male (% of male population)",1.652155269,1.705488684,1.738009669,1.769435958,1.801876614,1.814125453,1.825515134,1.844560464,1.847007535,1.874716718,1.945484515,2.014165721,2.096360514,2.204276196,2.330744915,2.463399563,2.591998487,2.733740737,2.878962983,3.012271945,3.144467226,3.257359487,3.345202358,3.433521133,3.541739828,3.647687589,3.752435131,3.889862621,4.049477595,4.16505936,4.326723828,4.472688888
172392,Finland,Population density (people per sq. km of land area),16.46061919,16.55337339,16.63366164,16.70551561,16.76939492,16.82449522,16.87460192,16.91945894,16.95877737,16.99402147,17.03275879,17.07409304,17.11485604,17.16462129,17.22346761,17.31698399,17.39195633,17.48403751,17.56785456,17.64841066,17.73099477,17.81556155,17.89783145,17.97200303,18.03011089,18.08200783,18.12389445,18.14795012,18.16736091,18.19287688,18.23016591,
172393,Finland,Population growth (annual %),0.546172018,0.561909851,0.483854089,0.431048903,0.381655333,0.328037914,0.29737733,0.265472962,0.232116249,0.207606515,0.227687342,0.24238105,0.23845724,0.290350362,0.342248594,0.383777136,0.425429832,0.465549285,0.478246393,0.457494535,0.463558707,0.475809487,0.460723773,0.413560208,0.329383886,0.287421402,0.234670532,0.132641041,0.11019169,0.143641197,0.207288594,0.285874176
172394,Finland,Population in largest city,894705,906536,918491,930620,942910,956674,971917,987424,1003178,1019206,1031639,1040385,1049206,1058114,1067073,1076589,1086667,1098103,1110266,1126001,1146109,1166605,1185883,1203951,1222294,1240942,1259875,1279096,1292232,1304851,1316757,1327762
172395,Finland,Population in the largest city (% of urban population),22.35019185,22.43874886,22.54585863,22.66668031,22.80082797,22.98408681,23.21152135,23.4499684,23.69954965,23.95897097,24.14174384,24.24773036,24.35521832,24.45113915,24.53449724,24.61927883,24.70527038,24.81023532,24.92645651,25.06189794,25.22794339,25.39815343,25.61343866,25.88116151,26.17371138,26.48122541,26.80651267,27.16126037,27.38945454,27.59429179,27.76276232,27.88718787
172396,Finland,Population in urban agglomerations of more than 1 million,894705,906536,918491,930620,942910,956674,971917,987424,1003178,1019206,1031639,1040385,1049206,1058114,1067073,1076589,1086667,1098103,1110266,1126001,1146109,1166605,1185883,1203951,1222294,1240942,1259875,1279096,1292232,1304851,1316757,1327762
172397,Finland,Population in urban agglomerations of more than 1 million (% of total population),17.84506177,17.97971913,18.12889783,18.28929042,18.46023427,18.66836515,18.90949807,19.16026745,19.42083147,19.69020184,19.88506957,20.00510326,20.12666761,20.23869911,20.34032545,20.44311076,20.54688091,20.66667683,20.79589486,20.99435204,21.27043698,21.54804671,21.80344006,22.04428005,22.30654412,22.58186673,22.87265891,23.19082952,23.40319103,23.59780908,23.76381448,23.89401967
172400,Finland,"Population, female",2579157,2591877,2602757,2612451,2621151,2628456,2635006,2640917,2645920,2650014,2654524,2659321,2664085,2670673,2678879,2688216,2698445,2709160,2720488,2731578,2742748,2754338,2765437,2775371,2782828,2788369,2792461,2794292,2795813,2798488,2803508,2811103
172401,Finland,"Population, female (% of total population)",51.4417851,51.4058072,51.37242789,51.34198947,51.31674335,51.29121251,51.26634673,51.24514315,51.22318479,51.19603942,51.16653772,51.13490838,51.1045007,51.08234457,51.06423455,51.04593382,51.02264474,50.98732438,50.9562328,50.93043033,50.90218082,50.8746349,50.8448443,50.81689078,50.78587109,50.74094408,50.69629675,50.66231091,50.63405353,50.60975125,50.59555722,50.58780002
172402,Finland,"Population, male",2434583,2450114,2463690,2475883,2486639,2496118,2504829,2512582,2519554,2526195,2533485,2541277,2548930,2557498,2567217,2578051,2590275,2604239,2618383,2631775,2645524,2659632,2673534,2686141,2696703,2706934,2715752,2721234,2725793,2731054,2737509,2745778
172403,Finland,"Population, male (% of total population)",48.5582149,48.59417297,48.62757211,48.65803018,48.68325665,48.708807,48.73365327,48.75487626,48.77681521,48.80396058,48.83348156,48.86509162,48.89551848,48.91763631,48.93576545,48.9540472,48.97735526,49.01267562,49.0437672,49.06958832,49.09781918,49.12534663,49.15513732,49.18310922,49.21412891,49.25905592,49.30368509,49.33770722,49.36594647,49.39023067,49.40444278,49.41221803
172404,Finland,"Population, total",5013740,5041992,5066447,5088333,5107790,5124573,5139835,5153498,5165474,5176209,5188008,5200598,5213014,5228172,5246096,5266268,5288720,5313399,5338871,5363352,5388272,5413971,5438972,5461512,5479531,5495303,5508214,5515525,5521606,5529543,5541017,5556880
172405,Finland,"Portfolio equity, net inflows (BoP, current US$)",19759615.35,89100849.47,2215963663,2540857090,2027427142,1914809434,4023436028,7930644019,10279423468,10114076485,3961620581,2529047512,-596749695.9,104601935.4,4986280189,5374712541,5295196439,-1767588828,-598402220.7,-1259465431,-882915152.6,3160950592,3659653579,5831758683,4235005830,14357609392,10375827451,10972321306,-3279784145,7646341481,6191086682,3158910823
172407,Finland,"Portfolio investment, net (BoP, current US$)",-8275823180,-7620823266,-6232346281,-6955339680,1575150732,3032430525,757694473.6,40174647.5,2147234872,1803595165,5609219168,4443971763,1904639821,11387180063,7485368344,11428788906,5618074464,191582442.4,9835041975,13540875527,-10893639730,-12062048738,-4433931670,5242410423,618494105.5,4310875886,-3154351264,-24611541885,-28373260160,-139211524.5,23736645780,-11532175527
172423,Finland,"PPP conversion factor, GDP (LCU per international $)",0.98703,0.973605,0.967856,0.965108,0.984999,0.991658,0.989173,0.991502,0.992037,0.983933,1.002746,0.998133,1.001951,0.973205,0.979424,0.952925,0.934698,0.912125,0.896493,0.900522,0.898068,0.908495,0.905357,0.90721,0.907748,0.880895,0.863657,0.853746,0.838421,0.823022,0.82669,0.813035
172424,Finland,"PPP conversion factor, private consumption (LCU per international $)",1.109416,1.117632,1.129569,1.113981,1.094832,1.086964,1.082561,1.084261,1.080232,1.071726,1.094864,1.090637,1.095486,1.063441,1.06801,1.044355,1.01098,0.992253,0.985208,0.97879,0.9739,0.99038,0.982728,0.978455,0.97934,0.950046,0.938435,0.9277,0.911112,0.916973,0.927536,0.90238
172460,Finland,Price level ratio of PPP conversion factor (GDP) to market exchange rate,1.451301279,1.292281656,1.007448735,1.098586227,1.341229575,1.283533523,1.132943535,1.103139742,1.05728967,0.908772866,0.898088926,0.943808339,1.133367286,1.210571954,1.218491871,1.196491509,1.280983082,1.341512832,1.250412678,1.193837024,1.25007047,1.167224084,1.202420964,1.205229197,1.007158107,0.975065418,0.975657056,1.008235189,0.938590938,0.940052526,0.977759587,0.8561654
172461,Finland,"Primary completion rate, female (% of relevant age group)",99.20886993,99.86405182,99.56906128,99.29322052,99.44664764,100.1655731,,99.70324707,99.25289154,99.82568359,99.28124237,98.89441681,98.89610291,99.24729156,98.90763092,99.40290833,98.97277069,98.85469055,99.44039154,98.91132355,99.28196716,98.76145172,98.98117828,99.02719879,99.49658966,99.16496277,99.20574951,99.5932312,99.36932373,98.90402985,99.42997742,
172462,Finland,"Primary completion rate, male (% of relevant age group)",99.57317352,99.88046265,98.71911621,99.62818909,99.3302536,98.24788666,,99.84056091,99.61231232,99.37937927,99.09471893,99.07524872,98.78957367,99.38488007,99.68900299,99.58863831,98.93241882,100.0952225,99.14630127,99.07122803,99.69927979,98.94937134,99.60666656,99.38950348,99.4167099,99.68166351,99.0581131,99.80692291,99.50102234,99.44525146,99.13780212,
172463,Finland,"Primary completion rate, total (% of relevant age group)",99.39541626,99.87238312,99.13388824,99.4642868,99.38678741,99.18501282,99.87779999,99.77326965,99.43688202,99.59731293,99.18605042,98.98681641,98.84155273,99.31723022,99.30671692,99.49739838,98.95224762,99.48757172,99.28978729,98.99247742,99.49488831,98.85726166,99.30322266,99.2121582,99.45561981,99.42762756,99.12998962,99.70195007,99.43659973,99.18135071,99.2806778,
172464,Finland,"Primary education, duration (years)",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
172465,Finland,"Primary education, pupils",390587,392695,392537,390892,387306,384369,380932,381078,382746,388063,392150,393267,392741,387934,381785,372128,364902,357403,351095,347060,345615,347245,348432,351766,355231,359635,363990,368852,371103,373173,371364,
172470,Finland,"Primary income payments (BoP, current US$)",7279410591,6946452539,6085501538,6103200933,7318288230,6502960147,6599521872,7320055119,7711634904,8988548567,9575036796,9218073662,11992798371,12892987233,14746021489,18649447853,25690013611,26731273146,14278058320,16772753173,20177377363,18813348297,17655138119,19920233838,15180838704,16777421887,18184366952,19413651026,22180758817,17311257584,22147764675,24026590883
172471,Finland,"Primary income receipts (BoP, current US$)",2597895188,1535565813,1153996788,1789029046,2878760853,2867696128,4135834320,4236576083,5663744012,7265264237,8570019056,8615310670,9356434556,13138665426,14400129456,19818542062,25352603552,24944144094,16438404879,19196131064,20355542795,18875271700,19264219232,22843969448,17212917310,17807752246,18409453665,20422978745,23548400340,21864350620,26825657458,23098073241
172472,Finland,Primary school starting age (years),7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
172474,Finland,"Probability of dying among adolescents ages 10-14 years (per 1,000)",0.9,0.9,0.9,0.8,0.8,0.8,0.8,0.8,0.8,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.6,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.4,0.4,0.4,0.4,0.4,0.4,
172475,Finland,"Probability of dying among adolescents ages 15-19 years (per 1,000)",3.3,3,2.8,2.6,2.5,2.4,2.4,2.4,2.4,2.4,2.4,2.3,2.3,2.2,2.2,2.2,2.2,2.2,2.1,2,1.9,1.7,1.6,1.5,1.5,1.6,1.6,1.7,1.8,1.8,1.8,
172476,Finland,"Probability of dying among children ages 5-9 years (per 1,000)",0.9,0.9,0.9,0.8,0.8,0.8,0.8,0.8,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.6,0.5,0.5,0.5,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.3,0.3,0.3,0.3,
172477,Finland,"Probability of dying among youth ages 20-24 years (per 1,000)",4.6,4.3,4,3.8,3.6,3.5,3.5,3.6,3.6,3.7,3.7,3.6,3.6,3.5,3.5,3.5,3.5,3.5,3.4,3.2,3,2.8,2.7,2.5,2.5,2.6,2.7,2.8,2.9,3,2.9,
172518,Finland,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),82.03618487,82.03941606,82.03588386,81.94614993,83.79758874,84.87521782,83.43473367,83.85986291,85.1123212,84.89627434,85.57274045,86.3271062,85.97612829,86.58658351,87.50404462,87.6176439,87.92815436,87.27676534,88.80415458,87.45212076,86.97089225,87.94374165,88.28815932,88.71991685,89.11670407,88.20924972,88.07673279,88.53103405,88.27906093,87.79371085,88.26593818,90.79797562
172520,Finland,Real effective exchange rate index (2010 = 100),135.4668907,117.5371162,100.001874,106.4898444,115.9723907,110.6743714,105.7622461,106.3376388,105.3883821,100.003147,100.6491648,102.0991935,107.0801641,107.0172343,103.8377317,102.4799254,103.9491857,105.6816759,106.7009386,100,99.81009879,96.99451287,99.02345476,100.5560433,96.1029814,97.37894955,96.77642613,98.62416103,96.98496049,98.24510003,97.80647506,94.27948965
172522,Finland,Refugee population by country or territory of asylum,4561,5950,8511,9511,10191,11382,12017,12288,12866,13271,12726,12485,10835,11309,11801,11827,6201,6621,7448,8721,9170,9910,11242,11783,12692,18402,20793,22287,23458,23428,24078,69553
172531,Finland,Renewable energy consumption (% of total final energy consumption),24.03,25.12,26,25.13,27.27,26.87,28.83,30.5,30.24,31.68,29.25,29.52,28.35,31.1,31.52,31.25,31.8,34.61,32.46,33.43,35.14,38.72,38.52,41.25,43.23,42.4,44.48,44.3,45.6,47.49,,
172532,Finland,Renewable internal freshwater resources per capita (cubic meters),21341.35396,21221.77108,21119.33669,21028.49794,20948.39451,20879.78842,20817.7889,20762.59659,20714.45912,20671.49916,20624.48632,20574.557,20525.55393,20466.04435,20396.11932,20317.99369,20231.73849,20137.76869,20041.69046,19950.21024,19857.94333,19763.68178,19672.83523,19591.64422,19527.21866,19471.17384,19425.5343,19399.78515,19378.41997,19350.60456,,
172533,Finland,"Renewable internal freshwater resources, total (billion cubic meters)",107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,,
172539,Finland,"Reserves and related items (BoP, current US$)",-1886343623,-2150057791,291423490.4,4713855028,-371760512.5,-3035687167,2304179757,295893494.3,13128496.45,352098364.3,409969859.4,-116065435,-508470771.1,815597790,-177947237.1,-4322127241,319348951.5,237940312.3,2517309356,-2118179327,516133265.3,687410583,1048616825,-285633593.8,-265378242,597935390.8,-443959589.2,-71620570.19,615551388.2,991179509.4,3439398040,389851891
172540,Finland,"Revenue, excluding grants (% of GDP)",29.8210883,30.93926233,31.39188754,31.17673251,39.93850775,40.3710706,39.58865415,39.23751183,38.13861136,40.09835681,37.96775175,38.26354,37.62792506,37.42614545,37.59556006,37.77162125,37.41179867,37.38450055,35.76565225,35.25775607,36.7266336,37.1931535,37.54337538,37.53123535,37.37398586,37.62677112,36.7055382,36.76958135,36.66627755,35.20866416,36.68244252,
172541,Finland,"Revenue, excluding grants (current LCU)",25914227521,26230925387,26905358972,28292572989,39359000000,41212000000,43867000000,47271000000,48404000000,54711000000,54912000000,56816000000,57100000000,59417000000,61915000000,65306000000,69987000000,72625000000,65003000000,66335000000,72718000000,74772000000,76709000000,77651000000,79003000000,81845000000,83065000000,85843000000,87947000000,83810000000,91924000000,
172554,Finland,Rural population,1010620,1001945,992568,982659,972370,962241,952617,942729,932575,922245,914750,909949,905083,900709,896820,893317,890197,887391,884704,870472,845258,820704,809047,809669,809601,809183,808330,806259,803615,800844,798128,795690
172555,Finland,Rural population (% of total population),20.157,19.872,19.591,19.312,19.037,18.777,18.534,18.293,18.054,17.817,17.632,17.497,17.362,17.228,17.095,16.963,16.832,16.701,16.571,16.23,15.687,15.159,14.875,14.825,14.775,14.725,14.675,14.618,14.554,14.483,14.404,14.319
172556,Finland,Rural population growth (annual %),-1.787766973,-0.862089297,-0.940286585,-1.003336136,-1.052577225,-1.047145142,-1.005200494,-1.043407347,-1.082928339,-1.11386623,-0.816011104,-0.526224991,-0.536190178,-0.484442123,-0.432705794,-0.391367194,-0.349871454,-0.315708964,-0.303257112,-1.621753252,-2.939368707,-2.947939769,-1.430549673,0.076851039,-0.008398846,-0.051643704,-0.105470569,-0.256536015,-0.328473207,-0.345412722,-0.339718596,-0.305932284
172558,Finland,S&P Global Equity Indices (annual % change),-22.49740908,-16.11026802,78.3304,50.22536819,2.150188038,36.08221655,15.61223481,103.2256738,138.5754751,-10.57219308,-37.60642669,-28.01200987,19.58902745,6.209089545,13.57903667,28.52212057,39.55920522,-56.8471869,17.51986086,10.72260574,-33.08906954,12.67862548,35.43554668,-5.62584159,0.46848498,-1.018400886,18.89436396,-11.31433355,7.989818356,18.16385925,11.68099777,-19.48133376
172559,Finland,"School enrollment, preprimary (% gross)",33.58090973,34.73830032,35.58106995,36.90430069,38.43862152,41.6063385,44.96118927,45.82123947,47.31607056,48.47248077,53.46743011,55.70740891,56.97042847,59.65853119,59.97164154,61.76012039,63.46070099,64.7292099,66.06194305,67.82759857,69.08966827,69.95218658,80.56213379,79.78456879,79.63620758,83.43068695,83.58174133,85.25000763,87.29061127,88.35907745,,
172562,Finland,"School enrollment, primary (% gross)",99.91737366,99.92951202,99.93991089,99.96981812,100.0033569,99.96566772,99.96169281,99.8864975,99.71653748,99.71708679,99.688591,99.64476776,99.68956757,99.79342651,99.78411102,99.76595306,99.66214752,99.71987152,99.6641922,99.68805695,99.78518677,99.7071228,99.69184875,99.66172028,99.56723022,99.50804138,99.46820831,99.70320129,99.55574799,99.81758118,99.35363007,
172564,Finland,"School enrollment, primary (gross), gender parity index (GPI)",0.994040012,0.996869981,0.997420013,0.997850001,0.997359991,1.002189994,1.001489997,0.997479975,0.996680021,0.994199991,0.994920015,0.993520021,0.99131,0.991029978,0.992340028,0.996169984,0.995369971,0.99180001,0.993439972,0.993439972,0.992049992,0.991599977,0.992399991,0.995800018,0.994159997,0.99555999,0.994870007,0.994700015,0.994539976,0.997009993,,
172565,Finland,"School enrollment, primary and secondary (gross), gender parity index (GPI)",1.094009995,1.106099963,1.091689944,1.086130023,1.077929974,1.092210054,1.073989987,1.051959991,1.047700047,1.048419952,1.054469943,1.056599975,1.052710056,1.020230055,1.020059943,1.020630002,1.022250056,1.022400022,1.023569942,1.022480011,1.021090031,1.021880031,1.054319978,1.056759953,1.057180047,1.057610035,1.05625999,1.057899952,1.051749945,1.05539,,
172566,Finland,"School enrollment, primary, female (% gross)",99.65912628,99.72415161,99.81239319,99.82727814,99.86624908,99.94574738,99.92594147,99.70671844,99.50144958,99.41132355,99.39752197,99.31195831,99.29373932,99.40968323,99.40908051,99.52346802,99.37609863,99.37050629,99.38301849,99.38957977,99.40171051,99.39961243,99.38334656,99.39148712,99.30641937,99.26148224,99.22866821,99.41243744,99.27514648,99.63514709,99.2127533,
172568,Finland,"School enrollment, primary, male (% gross)",100.1640625,100.1259689,100.0617294,100.1060181,100.1342468,99.98473358,99.99588776,100.0584564,99.92247772,100.0100632,99.96810913,99.96472168,100.0702133,100.1624908,100.1451721,99.99947357,99.93730927,100.0546417,99.93332672,99.97358704,100.1519394,100.0005569,99.98657227,99.92066193,99.81680298,99.74427032,99.69737244,99.98148346,99.82415771,99.99214935,99.48827362,
172570,Finland,"School enrollment, primary, private (% of total primary)",0.894039989,0.885670006,0.891640007,0.916369975,0.925369978,0.977710009,0.999920011,1.063560009,1.111179948,1.139510036,1.177360058,1.18927002,1.211490035,1.225720048,1.271129966,1.291489959,1.330489993,1.377159953,1.427819967,1.49398005,1.598309994,1.66971004,1.686990023,1.721310019,1.730990052,1.730640054,1.784659982,1.839220047,1.814589977,1.991840005,1.714759946,
172571,Finland,"School enrollment, secondary (% gross)",113.8644104,116.9740829,113.9451065,116.1245575,116.0603409,117.3996124,119.0559769,118.4304504,121.1489792,125.4930496,128.1748657,129.4878387,132.2354126,110.7826691,111.3261032,110.2770386,109.0429001,108.2983017,107.7022934,108.6093903,109.2489319,109.962677,145.6534424,147.4133148,150.8192139,152.4714355,153.5837097,153.6514282,144.613205,143.1229095,143.3613434,
172573,Finland,"School enrollment, secondary (gross), gender parity index (GPI)",1.194519997,1.21231997,1.182489991,1.168009996,1.151499987,1.173339963,1.136489987,1.098340034,1.090389967,1.093410015,1.104279995,1.109699965,1.10382998,1.048009992,1.045680046,1.042389989,1.045560002,1.048380017,1.048769951,1.046489954,1.045220017,1.047709942,1.095970035,1.098989964,1.10157001,1.102169991,1.100409985,1.103610039,1.095659971,1.100540042,,
172574,Finland,"School enrollment, secondary, female (% gross)",124.4211884,128.6569061,123.6201782,125.39534,124.3614273,127.027832,126.8811111,124.0582581,126.5232391,131.1811829,134.6630554,136.1790009,138.7435913,113.4236832,113.8306274,112.6103821,111.4858627,110.8814468,110.3530197,111.1967163,111.7331924,112.4737625,152.2135468,154.4115753,157.9903107,159.6916351,161.3395538,161.8475952,151.4230957,149.881485,150.9881134,
172576,Finland,"School enrollment, secondary, male (% gross)",103.8101425,105.8337021,104.6756134,107.2581177,108.1057434,108.1906815,111.5761795,113.0469818,116.0162277,120.0580063,121.9799576,123.0809708,126.0039291,108.2574463,108.9279938,108.0409393,106.6968384,105.8139572,105.1528397,106.1213074,106.8588791,107.5454407,139.3454742,140.7153931,143.9563446,145.5640259,146.2166748,145.8824921,138.1266785,136.6600189,136.0720978,
172579,Finland,"School enrollment, tertiary (% gross)",50.02536011,54.50859833,61.56489182,65.07898712,67.25213623,68.90328979,71.28852844,76.72789001,80.09224701,82.58750153,85.9510498,86.7889328,88.28697968,90.13793182,91.94094086,93.43099213,95.08348083,95.86685181,92.01547241,93.18675995,93.28842926,91.55338287,91.23652649,89.99388123,89.65737915,89.32800293,90.69838715,92.38500214,94.58911896,96.47263336,100.8680725,
172580,Finland,"School enrollment, tertiary (gross), gender parity index (GPI)",1.117249966,1.140200019,1.154510021,1.152330041,1.150069952,1.145130038,1.147029996,1.167770028,1.182540059,1.174129963,1.178230047,1.189180017,1.168570042,1.166149974,1.170480013,1.183369994,1.186239958,1.192499995,1.186750054,1.181810021,1.18580997,1.175379992,1.174510002,1.17227006,1.170130014,1.162760019,1.159160018,1.160060048,1.171700001,1.196280003,1.202859998,
172581,Finland,"School enrollment, tertiary, female (% gross)",53.20288849,58.71107101,66.84864807,70.56939697,72.84480286,74.43782806,77.08408356,83.91848755,88.32494354,90.64891815,94.55352783,96.08451843,96.61203003,98.50978088,100.717247,103.105011,105.0895081,106.3294373,101.73246,102.7471237,103.0838623,100.5744324,100.1715164,98.6782074,98.18663025,97.4420166,98.74311829,100.6457901,103.7537384,107.3404694,112.6425095,
172582,Finland,"School enrollment, tertiary, male (% gross)",46.96477127,50.4797287,56.52017975,59.81922913,61.91287994,63.63454056,65.75042725,69.83970642,72.20184326,74.86459351,77.70163727,77.90766907,80.32639313,82.14228821,83.54682159,84.1987381,85.51799774,85.86077881,82.73403168,84.06625366,83.93035889,82.93531799,82.69039917,81.67852783,81.48249054,81.58209229,83.02725983,84.53675842,85.93939209,86.27144623,89.79223633,
172584,Finland,"Secondary education, duration (years)",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
172587,Finland,"Secondary education, pupils",426864,446207,443831,455300,454707,460878,469933,469495,479882,494095,499882,501689,508063,425966,430596,432565,432607,431233,428332,426710,422872,415505,541021,536925,540067,539816,543436,546469,514823,513900,520297,
